Customer_ID_number,OrderDate,Items,ItemCategory,Gender,Geographic location,Purchase History,ProductPrice,OrderQuantity,OrderNumber,PaymentMethod,Age
1864,1/8/2025,Johnson's Baby Lotion,Baby Products,M,Fagba,5/16/2024,6812,4,SO14203,Cash Payment,78
2789,4/13/2025,Dano Milk,Dairy,F,Shomolu,6/9/2024,120,9,SO17271,Debit card,53
2296,5/20/2025,Maggi Cubes,Food Seasoning,M,Iyana ipaja,5/16/2025,700,10,SO26257,Cash Payment,49
1526,2/24/2025,Sunlight Detergent,Cleaning,M,Ogba,1/6/2024,1251,4,SO34561,Bank transfer,63
4951,2/2/2025,Fayrouz,Beverage,F,Lakowe,9/8/2022,500,10,SO18177,Cash Payment,64
3809,2/9/2025,Golden Morn,Food,M,Ikotun,9/21/2024,950,6,SO99434,Bank transfer,55
2685,4/22/2025,Omo Detergent,Cleaning,M,Fagba,1/29/2022,1338,6,SO45697,Cash Payment,42
1107,4/17/2025,Hand Sanitizer,Personal Care,F,Iganmu,11/12/2024,1843,8,SO94866,Debit card,57
4264,4/7/2025,Local Broom,Cleaning,M,Iyana ipaja,4/8/2022,1579,6,SO43591,Cash Payment,67
4974,4/12/2025,Shea Butter,Personal Care,M,Fadeyi,12/31/2023,1855,3,SO55930,Cash Payment,19
1081,3/25/2025,Milo,Beverage,F,Yaba,12/17/2023,1200,5,SO99430,Debit card,80
1111,2/16/2025,Friso Gold Milk,Baby Products,F,Iyana ipaja,9/28/2022,5884,7,SO73920,Bank transfer,40
4683,4/12/2025,Shea Butter,Personal Care,F,Surulere,2/25/2023,1855,8,SO18923,Bank transfer,24
2835,1/2/2025,Shea Butter,Personal Care,F,Fadeyi,10/16/2023,1855,1,SO45834,Cash Payment,80
4123,3/27/2025,Sunlight Detergent,Cleaning,F,Ilupeju,1/27/2024,1251,10,SO65910,Bank transfer,46
1613,3/26/2025,La Casera Apple Drink,Beverage,F,Badore,3/12/2024,350,3,SO99855,Cash Payment,74
3361,2/28/2025,Diaper Rash Cream,Baby Products,F,Badore,3/4/2023,8148,2,SO84374,Bank transfer,30
3425,3/31/2025,Morning Fresh Dishwash,Cleaning,F,Ikeja,7/25/2023,1451,5,SO89378,Bank transfer,18
3617,4/7/2025,Chin Chin,Snack,F,Lagos Island,6/10/2024,1800,5,SO63504,Bank transfer,58
4669,4/22/2025,Lipton Tea,Beverage,F,Mushin,10/15/2023,850,5,SO17432,Debit card,33
1922,2/21/2025,Hand Sanitizer,Personal Care,M,Mafoluku,10/7/2023,1843,7,SO72937,Cash Payment,49
2947,3/26/2025,Phone Charger,Electronics,F,Lagos Island,2/14/2022,2404,7,SO65177,Debit card,23
3953,2/13/2025,Diaper Rash Cream,Baby Products,M,Iganmu,2/22/2022,8148,7,SO11675,Cash Payment,45
1169,4/14/2025,Pampers Baby-Dry,Baby Products,M,Lakowe,8/16/2024,5100,7,SO46559,Cash Payment,57
4192,4/15/2025,Morning Fresh Dishwash,Cleaning,F,Mafoluku,2/23/2025,1451,2,SO37573,Debit card,72
1239,2/5/2025,Johnson's Baby Lotion,Baby Products,F,Fagba,3/12/2025,6812,6,SO27653,Debit card,57
3041,5/1/2025,Shea Butter,Personal Care,M,Sangotedo,12/21/2022,1855,10,SO80282,Bank transfer,40
2520,3/23/2025,Morning Fresh Dishwash,Cleaning,M,Ikotun,4/4/2022,1451,10,SO22939,Bank transfer,23
2426,4/27/2025,Pampers Baby-Dry,Baby Products,M,Ibeju lekki,6/1/2023,5100,6,SO51571,Bank transfer,51
1235,4/25/2025,Rexona Air Freshener,Cleaning,F,Yaba,4/16/2024,1861,4,SO77751,Debit card,43
3799,1/6/2025,Salt,Food,F,Ogba,11/27/2024,500,10,SO19457,Cash Payment,61
1124,3/22/2025,Oral-B Toothbrush,Personal Care,F,Lakowe,10/28/2022,1147,1,SO25152,Bank transfer,72
3035,3/17/2025,Spaghetti,Food,F,Surulere,8/20/2024,450,9,SO53437,Debit card,50
4832,3/19/2025,Jik Bleach,Cleaning,M,Badore,5/7/2023,1442,4,SO73604,Bank transfer,77
2394,2/27/2025,Close-Up Toothpaste,Personal Care,F,Agege,5/1/2022,1736,6,SO62252,Cash Payment,34
4185,1/8/2025,Chin Chin,Snack,M,Ketu,4/9/2023,1800,1,SO98238,Cash Payment,23
1832,5/25/2025,Baby Feeding Bottle,Baby Products,F,Sangotedo,7/26/2022,5520,2,SO38487,Bank transfer,24
2666,1/17/2025,Hollandia Yoghurt,Beverage,F,Ibeju lekki,4/27/2023,1500,8,SO38091,Cash Payment,72
4686,1/20/2025,Always Sanitary Pad,Toiletries,F,Oshodi,4/30/2022,950,3,SO23555,Bank transfer,46
2120,2/15/2025,Pampers Baby-Dry,Baby Products,F,Agege,2/5/2023,5100,2,SO46526,Debit card,50
1186,4/21/2025,La Casera Apple Drink,Beverage,M,Iyana ipaja,10/24/2022,350,7,SO61740,Debit card,67
2377,4/9/2025,Diaper Rash Cream,Baby Products,F,Oshodi,4/19/2022,8148,2,SO14574,Cash Payment,66
3675,2/4/2025,Eva Water,Beverage,F,Ogba,7/9/2022,400,9,SO28982,Cash Payment,76
3466,5/31/2025,Morning Fresh Dishwash,Cleaning,M,Ogba,10/29/2022,1451,4,SO36096,Debit card,65
4211,2/24/2025,Vaseline Blue Seal,Personal Care,M,Ikorodu,7/20/2023,2000,5,SO84521,Bank transfer,25
2832,4/9/2025,Morning Fresh Dishwash,Cleaning,F,Ikeja,2/1/2025,1451,10,SO63777,Cash Payment,57
4811,2/10/2025,Morning Fresh Dishwash,Cleaning,M,Iganmu,10/27/2022,1451,2,SO75724,Debit card,79
3619,5/11/2025,Morning Fresh Dishwash,Cleaning,M,Fagba,4/17/2022,1451,10,SO68243,Cash Payment,31
1722,4/22/2025,Cerelac,Baby Products,M,Ikeja,10/26/2024,8540,7,SO92891,Cash Payment,43
1681,5/14/2025,Jik Bleach,Cleaning,M,Fagba,7/11/2023,1442,2,SO68699,Bank transfer,35
4097,5/30/2025,Golden Morn,Food,F,Ikorodu,7/25/2022,950,5,SO14023,Debit card,24
3878,4/16/2025,Sugar,Food,F,Mushin,5/22/2024,1000,8,SO71997,Debit card,70
4983,4/14/2025,Always Sanitary Pad,Toiletries,M,Oshodi,12/31/2023,950,1,SO49082,Debit card,37
3100,5/15/2025,Hollandia Yoghurt,Beverage,F,Ibeju lekki,2/19/2024,1500,1,SO46747,Cash Payment,26
1680,4/17/2025,Jik Bleach,Cleaning,F,Ikotun,2/25/2022,1442,6,SO53402,Bank transfer,41
2041,2/4/2025,Dettol Antiseptic,Cleaning,F,Iyana ipaja,9/27/2024,1533,6,SO21092,Cash Payment,79
3006,1/20/2025,Lipton Tea,Beverage,M,Badore,9/7/2022,850,2,SO77680,Debit card,79
1445,4/18/2025,Semovita,Food,F,Yaba,5/3/2024,3400,10,SO83934,Bank transfer,72
2920,5/24/2025,Diaper Rash Cream,Baby Products,M,Ikorodu,6/23/2024,8148,10,SO45121,Cash Payment,47
3495,5/8/2025,Pen (Pack of 5),Stationery,M,Fadeyi,5/28/2024,2489,5,SO89142,Bank transfer,19
4401,1/1/2025,Friso Gold Milk,Baby Products,M,Ilupeju,5/21/2025,5884,7,SO66100,Debit card,49
1219,5/13/2025,Bournvita,Beverage,F,Mushin,2/1/2025,1150,7,SO87552,Bank transfer,50
4331,3/27/2025,Always Sanitary Pad,Toiletries,M,Ikorodu,12/16/2023,950,8,SO19215,Bank transfer,18
2881,3/25/2025,Vaseline Blue Seal,Personal Care,F,Iyana ipaja,3/18/2024,2000,1,SO55013,Bank transfer,75
2475,3/19/2025,Dove Body Wash,Personal Care,F,Ogba,5/4/2024,1778,8,SO39928,Debit card,41
1171,5/5/2025,Pampers Baby-Dry,Baby Products,M,Ikeja,1/7/2025,5100,4,SO33556,Cash Payment,51
2137,5/6/2025,Earphones,Electronics,F,Mushin,11/22/2024,13000,8,SO82927,Bank transfer,49
1180,4/13/2025,Golden Morn,Food,M,Sangotedo,2/5/2024,950,6,SO44449,Cash Payment,20
2679,3/23/2025,Jik Bleach,Cleaning,M,Badore,6/30/2022,1442,2,SO62622,Debit card,57
2025,4/27/2025,Golden Morn,Food,F,Ibeju lekki,1/27/2025,950,1,SO19347,Debit card,40
2394,3/3/2025,Hand Sanitizer,Personal Care,F,Iyana ipaja,3/17/2025,1843,4,SO51956,Debit card,34
1472,5/3/2025,Oral-B Toothbrush,Personal Care,M,Fagba,1/11/2025,1147,5,SO93805,Cash Payment,53
2197,1/15/2025,Spaghetti,Food,M,Yaba,5/21/2025,450,8,SO14202,Debit card,42
4824,5/9/2025,Morning Fresh Dishwash,Cleaning,F,Ketu,7/21/2022,1451,3,SO35971,Cash Payment,32
2322,4/2/2025,Morning Fresh Dishwash,Cleaning,F,Mushin,12/30/2022,1451,10,SO27545,Bank transfer,43
4639,4/19/2025,Oral-B Toothbrush,Personal Care,F,Iganmu,4/8/2024,1147,1,SO60009,Bank transfer,28
3544,2/17/2025,Morning Fresh Dishwash,Cleaning,M,Surulere,4/19/2025,1451,3,SO53708,Bank transfer,20
1256,4/4/2025,Close-Up Toothpaste,Personal Care,M,Festac town,2/24/2022,1736,7,SO56172,Debit card,46
2456,2/26/2025,Chin Chin,Snack,F,Iyana ipaja,8/26/2022,1800,9,SO96819,Debit card,66
3728,4/4/2025,Shea Butter,Personal Care,M,Surulere,4/8/2025,1855,9,SO63541,Bank transfer,54
2619,3/29/2025,Baby Towel,Baby Products,F,Oshodi,6/3/2023,9738,3,SO25906,Cash Payment,39
1010,5/22/2025,Phone Charger,Electronics,M,Ketu,11/22/2024,2404,9,SO81581,Bank transfer,76
4264,3/24/2025,Jik Bleach,Cleaning,M,Festac town,3/30/2023,1442,5,SO92401,Debit card,67
2576,1/4/2025,Johnson's Baby Lotion,Baby Products,F,Iganmu,11/16/2023,6812,3,SO20438,Debit card,63
3718,1/13/2025,Jik Bleach,Cleaning,F,Mafoluku,7/19/2024,1442,10,SO82520,Cash Payment,57
1950,1/7/2025,Hand Sanitizer,Personal Care,M,Sangotedo,1/31/2022,1843,10,SO69026,Debit card,41
4520,5/16/2025,Lipton Tea,Beverage,M,Shomolu,7/30/2023,850,2,SO46579,Debit card,78
1353,3/12/2025,Dano Milk,Dairy,M,Agege,7/31/2023,120,4,SO34934,Debit card,27
4194,2/11/2025,Morning Fresh Dishwash,Cleaning,F,Ogba,9/3/2023,1451,9,SO98511,Cash Payment,47
3095,5/24/2025,Jik Bleach,Cleaning,M,Iyana ipaja,7/3/2022,1442,7,SO35279,Debit card,72
1130,3/22/2025,Jik Bleach,Cleaning,F,Surulere,11/8/2024,1442,8,SO90592,Bank transfer,62
4796,3/10/2025,Jik Bleach,Cleaning,M,Lakowe,2/16/2024,1442,5,SO39656,Cash Payment,57
2710,4/20/2025,Johnson's Baby Lotion,Baby Products,F,Oshodi,7/6/2022,6812,2,SO92455,Cash Payment,60
3548,2/23/2025,Friso Gold Milk,Baby Products,F,Badore,5/27/2025,5884,5,SO65864,Bank transfer,28
3558,1/13/2025,Milo,Beverage,F,Ilupeju,1/1/2025,1200,6,SO20080,Cash Payment,50
4474,5/16/2025,Chin Chin,Snack,M,Fadeyi,12/5/2023,1800,1,SO60691,Bank transfer,29
3878,1/6/2025,Semovita,Food,F,Shomolu,3/10/2024,3400,7,SO16977,Debit card,70
1221,2/12/2025,Dano Milk,Dairy,M,Sangotedo,6/12/2023,120,4,SO47002,Cash Payment,21
1009,5/5/2025,Pampers Baby-Dry,Baby Products,M,Surulere,3/8/2022,5100,6,SO46598,Debit card,33
1169,4/19/2025,Baby Bath Set,Baby Products,F,Mushin,9/2/2023,7622,7,SO70349,Debit card,57
3959,5/31/2025,Johnson's Baby Lotion,Baby Products,F,Iyana ipaja,8/12/2023,6812,8,SO39045,Cash Payment,40
2355,3/28/2025,Shea Butter,Personal Care,M,Ilupeju,3/11/2025,1855,2,SO71179,Bank transfer,40
2845,5/24/2025,MTN Airtime ?500,Airtime,M,Ibeju lekki,6/24/2022,500,6,SO15314,Cash Payment,20
2320,2/15/2025,Dove Body Wash,Personal Care,F,Mushin,10/9/2023,1778,7,SO73324,Bank transfer,66
4169,5/3/2025,Chin Chin,Snack,M,Ibeju lekki,5/28/2023,1800,5,SO64005,Cash Payment,77
4800,3/13/2025,Hypo Bleach,Cleaning,M,Iganmu,9/18/2024,1603,1,SO16936,Debit card,55
3972,4/30/2025,Oral-B Toothbrush,Personal Care,M,Ikotun,12/13/2023,1147,6,SO25735,Cash Payment,67
4322,5/16/2025,Close-Up Toothpaste,Personal Care,M,Badore,3/28/2025,1736,4,SO12627,Cash Payment,34
3459,3/10/2025,Rexona Air Freshener,Cleaning,F,Iganmu,5/1/2024,1861,5,SO79590,Debit card,20
2654,5/27/2025,Diaper Rash Cream,Baby Products,M,Festac town,2/23/2023,8148,4,SO52751,Cash Payment,37
3113,3/21/2025,Always Sanitary Pad,Toiletries,F,Fagba,6/8/2024,950,1,SO67721,Debit card,21
1456,4/26/2025,Johnson's Baby Lotion,Baby Products,F,Ibeju lekki,7/2/2022,6812,9,SO75681,Bank transfer,19
3947,2/27/2025,Dettol Soap,Personal Care,M,Ikotun,1/31/2024,1722,8,SO71068,Debit card,61
2230,2/8/2025,Bournvita,Beverage,F,Shomolu,11/12/2023,1150,3,SO80256,Cash Payment,34
4133,2/17/2025,Golden Morn,Food,M,Lakowe,2/9/2023,950,9,SO44809,Debit card,29
1761,2/22/2025,Shea Butter,Personal Care,M,Fadeyi,7/16/2022,1855,4,SO57663,Cash Payment,50
2958,1/5/2025,Pen (Pack of 5),Stationery,F,Mafoluku,12/18/2022,2489,5,SO73396,Bank transfer,18
4923,3/14/2025,Bread (Small Loaf),Food,M,Ogba,9/6/2023,1300,7,SO28032,Bank transfer,24
4412,1/17/2025,Pampers Baby-Dry,Baby Products,M,Surulere,12/22/2024,5100,10,SO94426,Debit card,69
3368,3/22/2025,Bread (Small Loaf),Food,F,Ketu,4/1/2025,1300,7,SO38660,Cash Payment,70
1307,2/23/2025,Fayrouz,Beverage,F,Ikorodu,5/21/2025,500,4,SO45720,Debit card,44
4793,4/19/2025,Power Bank,Electronics,F,Ikeja,5/22/2024,20000,4,SO64300,Debit card,69
1080,1/10/2025,Jik Bleach,Cleaning,F,Surulere,4/6/2023,1442,3,SO59671,Debit card,48
4693,5/14/2025,Hollandia Yoghurt,Beverage,M,Ikotun,4/16/2022,1500,6,SO10022,Debit card,48
4167,5/24/2025,Chin Chin,Snack,M,Fagba,5/22/2022,1800,1,SO92047,Cash Payment,20
3474,5/16/2025,Sugar,Food,M,Lakowe,4/27/2023,1000,5,SO77999,Bank transfer,28
3945,1/25/2025,Oral-B Toothbrush,Personal Care,M,Festac town,4/17/2022,1147,8,SO46012,Cash Payment,32
3499,4/11/2025,Fayrouz,Beverage,F,Ikorodu,3/18/2025,500,3,SO89951,Bank transfer,56
1753,1/26/2025,Chin Chin,Snack,M,Festac town,8/19/2024,1800,7,SO63083,Bank transfer,51
2524,5/15/2025,Oral-B Toothbrush,Personal Care,F,Iyana ipaja,5/26/2022,1147,4,SO38739,Cash Payment,40
1105,5/2/2025,Shea Butter,Personal Care,F,Iyana ipaja,12/12/2024,1855,5,SO43739,Bank transfer,74
2581,5/19/2025,Cerelac,Baby Products,M,Ikotun,5/11/2023,8540,1,SO55750,Cash Payment,60
3793,1/12/2025,Lipton Tea,Beverage,M,Ikotun,1/9/2024,850,5,SO17206,Cash Payment,39
1690,1/13/2025,Semovita,Food,M,Yaba,8/13/2022,3400,10,SO38431,Debit card,71
3496,3/17/2025,Sugar,Food,M,Ikotun,3/8/2025,1000,3,SO96178,Cash Payment,56
4526,4/8/2025,Shea Butter,Personal Care,M,Shomolu,11/1/2022,1855,3,SO62131,Bank transfer,35
4129,4/10/2025,Pampers Baby-Dry,Baby Products,M,Fadeyi,7/3/2022,5100,1,SO33590,Cash Payment,50
1761,4/2/2025,Dano Milk,Dairy,M,Lagos Island,10/30/2023,120,10,SO80019,Debit card,50
3498,5/30/2025,Pampers Baby-Dry,Baby Products,M,Oshodi,5/16/2022,5100,10,SO74626,Cash Payment,68
2656,4/4/2025,Morning Fresh Dishwash,Cleaning,M,Ikotun,5/10/2023,1451,9,SO56878,Debit card,28
4262,4/2/2025,Pampers Baby-Dry,Baby Products,M,Ikorodu,9/17/2022,5100,3,SO36454,Cash Payment,74
3289,2/11/2025,Lipton Tea,Beverage,M,Fagba,6/10/2024,850,7,SO10830,Bank transfer,58
1679,3/24/2025,Huggies Baby Wipes,Baby Products,M,Lagos Island,8/10/2024,8052,2,SO75285,Cash Payment,19
2594,2/8/2025,Earphones,Electronics,F,Fadeyi,1/31/2025,13000,10,SO71719,Cash Payment,35
4538,5/3/2025,Dove Body Wash,Personal Care,F,Fagba,9/25/2023,1778,9,SO80749,Cash Payment,80
4941,4/7/2025,Chin Chin,Snack,M,Ikeja,1/17/2022,1800,7,SO10012,Debit card,18
4564,4/28/2025,Morning Fresh Dishwash,Cleaning,F,Ketu,6/20/2023,1451,4,SO89166,Bank transfer,27
4290,3/9/2025,Jik Bleach,Cleaning,F,Ilupeju,3/7/2024,1442,9,SO15821,Debit card,36
2202,1/23/2025,Baby Oil,Baby Products,M,Surulere,6/24/2022,8246,9,SO95223,Debit card,73
2343,1/19/2025,Fayrouz,Beverage,M,Iganmu,10/20/2023,500,9,SO89550,Cash Payment,77
2209,1/2/2025,Chin Chin,Snack,M,Ketu,1/6/2023,1800,10,SO74375,Bank transfer,45
1404,2/27/2025,Bread (Small Loaf),Food,M,Surulere,10/3/2023,1300,5,SO96913,Cash Payment,27
3914,2/16/2025,Bread (Small Loaf),Food,F,Mafoluku,4/24/2022,1300,4,SO49275,Debit card,19
4065,3/27/2025,Bread (Small Loaf),Food,F,Mafoluku,10/23/2024,1300,10,SO59478,Debit card,47
4220,3/1/2025,Salt,Food,M,Ketu,4/7/2025,500,5,SO44924,Bank transfer,44
1074,2/8/2025,Shea Butter,Personal Care,F,Fagba,8/31/2023,1855,9,SO49289,Bank transfer,72
2434,3/9/2025,Always Sanitary Pad,Toiletries,M,Yaba,11/22/2023,950,5,SO84481,Bank transfer,46
2633,1/8/2025,Johnson's Baby Lotion,Baby Products,M,Mafoluku,2/25/2025,6812,5,SO25659,Bank transfer,60
1143,4/5/2025,School Bag,School Supplies,F,Ikeja,10/9/2022,5999,4,SO37700,Cash Payment,58
3767,2/17/2025,Vaseline Blue Seal,Personal Care,F,Fagba,3/26/2025,2000,8,SO29802,Debit card,80
2661,4/3/2025,Pampers Baby-Dry,Baby Products,F,Lakowe,2/19/2025,5100,2,SO58378,Bank transfer,55
2093,3/29/2025,Bread (Small Loaf),Food,F,Oshodi,3/11/2023,1300,4,SO77977,Cash Payment,52
2696,4/15/2025,Dano Milk,Dairy,F,Fagba,9/8/2023,120,5,SO94041,Cash Payment,37
2927,1/13/2025,Oral-B Toothbrush,Personal Care,M,Ketu,2/24/2022,1147,2,SO64063,Debit card,61
4003,3/8/2025,Hypo Bleach,Cleaning,M,Mushin,5/21/2024,1603,4,SO34682,Bank transfer,19
3451,3/24/2025,Jik Bleach,Cleaning,M,Fagba,7/29/2022,1442,6,SO67410,Debit card,78
1750,1/21/2025,Semovita,Food,M,Sangotedo,12/31/2022,3400,4,SO15849,Debit card,41
1085,2/22/2025,Morning Fresh Dishwash,Cleaning,F,Ibeju lekki,11/2/2024,1451,3,SO46641,Bank transfer,52
2034,4/18/2025,Notebook (60 leaves),Stationery,M,Oshodi,3/4/2024,1769,7,SO80318,Cash Payment,33
4676,1/19/2025,Semovita,Food,F,Iganmu,1/16/2023,3400,1,SO68648,Cash Payment,68
4132,5/20/2025,Morning Fresh Dishwash,Cleaning,F,Ilupeju,7/30/2023,1451,3,SO66046,Bank transfer,55
2822,2/22/2025,Chin Chin,Snack,F,Oshodi,6/2/2022,1800,1,SO36412,Debit card,34
3645,3/8/2025,Milo,Beverage,F,Oshodi,6/10/2022,1200,9,SO84697,Debit card,48
1446,1/24/2025,Shea Butter,Personal Care,M,Surulere,11/6/2022,1855,2,SO36183,Cash Payment,42
2222,5/9/2025,Vaseline Blue Seal,Personal Care,F,Mafoluku,2/21/2023,2000,2,SO81721,Bank transfer,76
4426,5/4/2025,Huggies Baby Wipes,Baby Products,M,Shomolu,12/16/2022,8052,10,SO86813,Cash Payment,58
1854,3/29/2025,Coca-Cola,Beverage,F,Ogba,6/11/2022,500,10,SO43278,Bank transfer,33
4645,1/27/2025,Johnson's Baby Lotion,Baby Products,F,Ikorodu,1/22/2025,6812,9,SO13509,Debit card,38
2674,1/13/2025,Dettol Soap,Personal Care,F,Sangotedo,2/3/2025,1722,9,SO53423,Bank transfer,51
1369,3/29/2025,Shea Butter,Personal Care,F,Mushin,5/2/2024,1855,3,SO73254,Bank transfer,43
4325,1/19/2025,Close-Up Toothpaste,Personal Care,M,Mafoluku,10/4/2022,1736,7,SO97011,Bank transfer,33
4335,1/9/2025,School Bag,School Supplies,M,Ikotun,9/19/2023,5999,1,SO33390,Cash Payment,38
2642,2/10/2025,Milo,Beverage,F,Yaba,6/18/2024,1200,9,SO86362,Cash Payment,65
1318,2/15/2025,Milo,Beverage,M,Oshodi,11/17/2022,1200,9,SO55052,Debit card,53
1062,5/23/2025,Harpic Toilet Cleaner,Cleaning,F,Oshodi,1/2/2022,1945,8,SO68011,Bank transfer,44
4131,3/23/2025,Salt,Food,F,Oshodi,12/19/2024,500,1,SO79555,Bank transfer,69
3793,4/25/2025,Close-Up Toothpaste,Personal Care,M,Fagba,5/10/2023,1736,10,SO85374,Bank transfer,39
2618,3/30/2025,Oral-B Toothbrush,Personal Care,F,Iganmu,8/5/2024,1147,1,SO74106,Bank transfer,30
4090,1/30/2025,Shea Butter,Personal Care,M,Yaba,5/29/2025,1855,7,SO14418,Debit card,35
1480,1/27/2025,Hypo Bleach,Cleaning,M,Ikorodu,9/28/2024,1603,4,SO62862,Debit card,54
4078,1/1/2025,Always Sanitary Pad,Toiletries,M,Festac town,9/27/2022,950,9,SO32470,Bank transfer,32
2817,1/26/2025,Dano Milk,Dairy,F,Iganmu,5/2/2022,120,10,SO27476,Bank transfer,48
1999,3/28/2025,Rechargeable Torch Light,Misc,F,Badore,7/4/2024,5735,9,SO97133,Debit card,40
2490,5/15/2025,Semovita,Food,M,Ogba,2/19/2025,3400,7,SO20093,Cash Payment,57
1991,5/9/2025,Friso Gold Milk,Baby Products,F,Festac town,7/20/2022,5884,8,SO79061,Bank transfer,41
4156,4/24/2025,Always Sanitary Pad,Toiletries,M,Ikotun,3/24/2025,950,7,SO47210,Debit card,67
1215,5/22/2025,Milo,Beverage,F,Lakowe,11/22/2024,1200,7,SO17246,Cash Payment,19
1612,2/11/2025,Vaseline Blue Seal,Personal Care,F,Badore,3/15/2025,2000,9,SO87934,Bank transfer,47
3495,1/20/2025,Vaseline Blue Seal,Personal Care,F,Ilupeju,8/5/2024,2000,5,SO24026,Cash Payment,19
3749,4/5/2025,Gala Sausage Roll,Snack,M,Sangotedo,2/14/2024,500,8,SO64752,Cash Payment,31
1514,2/25/2025,Shea Butter,Personal Care,M,Ikeja,4/18/2025,1855,9,SO10300,Debit card,80
2892,5/29/2025,Hollandia Yoghurt,Beverage,F,Sangotedo,9/30/2023,1500,9,SO90727,Debit card,64
4562,5/3/2025,Jik Bleach,Cleaning,M,Ikorodu,10/9/2022,1442,7,SO25996,Debit card,65
2568,2/7/2025,Johnson's Baby Lotion,Baby Products,M,Mushin,10/31/2023,6812,6,SO84119,Bank transfer,60
2750,4/24/2025,Sponge (Pack),Cleaning,F,Ogba,6/25/2024,1512,7,SO69346,Bank transfer,62
4348,1/26/2025,Shea Butter,Personal Care,M,Ikotun,3/20/2024,1855,9,SO63615,Debit card,49
4241,1/14/2025,Sunlight Detergent,Cleaning,F,Mushin,9/14/2022,1251,3,SO54301,Debit card,61
2707,3/5/2025,Bread (Small Loaf),Food,F,Ibeju lekki,7/14/2024,1300,7,SO73232,Cash Payment,19
4441,3/29/2025,Diaper Rash Cream,Baby Products,M,Lagos Island,12/28/2024,8148,1,SO62194,Debit card,22
1646,1/21/2025,Oral-B Toothbrush,Personal Care,F,Mafoluku,3/9/2024,1147,8,SO27409,Cash Payment,41
4427,1/29/2025,Omo Detergent,Cleaning,F,Festac town,5/16/2023,1338,9,SO56371,Bank transfer,28
3764,2/5/2025,Dano Milk,Dairy,M,Lagos Island,6/16/2022,120,6,SO74175,Debit card,35
4680,2/4/2025,Chin Chin,Snack,M,Agege,2/16/2025,1800,5,SO31397,Debit card,64
2155,4/6/2025,Golden Morn,Food,M,Ibeju lekki,1/21/2024,950,9,SO59638,Cash Payment,46
4510,2/21/2025,Phone Charger,Electronics,F,Badore,7/27/2024,2404,5,SO62984,Debit card,67
3400,3/30/2025,Hollandia Yoghurt,Beverage,M,Fagba,4/23/2023,1500,8,SO17807,Debit card,30
3975,3/24/2025,Extension Box,Electronics,M,Ikeja,4/1/2024,3000,1,SO97989,Debit card,27
3775,5/13/2025,Shea Butter,Personal Care,F,Iganmu,5/4/2023,1855,3,SO68151,Debit card,79
4893,1/23/2025,Jik Bleach,Cleaning,F,Ketu,4/5/2025,1442,1,SO91726,Cash Payment,67
1870,1/27/2025,Shea Butter,Personal Care,M,Fadeyi,4/25/2025,1855,8,SO81239,Bank transfer,19
1384,3/4/2025,Oral-B Toothbrush,Personal Care,F,Ketu,3/10/2023,1147,7,SO60521,Debit card,18
4357,4/2/2025,Friso Gold Milk,Baby Products,F,Surulere,8/27/2024,5884,10,SO19406,Debit card,54
2035,4/9/2025,Sugar,Food,M,Mushin,12/14/2024,1000,8,SO87986,Bank transfer,59
1715,2/2/2025,Dano Milk,Dairy,F,Shomolu,10/13/2024,120,2,SO86687,Bank transfer,50
4557,2/19/2025,Close-Up Toothpaste,Personal Care,F,Ilupeju,11/17/2022,1736,7,SO25288,Debit card,74
4235,4/6/2025,Shea Butter,Personal Care,M,Lakowe,1/6/2025,1855,8,SO73983,Cash Payment,32
4041,2/16/2025,Shea Butter,Personal Care,F,Ikorodu,12/9/2024,1855,6,SO72776,Debit card,30
3937,5/13/2025,Dano Milk,Dairy,F,Ikorodu,11/12/2024,120,7,SO94030,Debit card,36
4577,5/7/2025,Eva Water,Beverage,F,Lagos Island,12/24/2022,400,1,SO38919,Debit card,73
1561,1/6/2025,Shea Butter,Personal Care,M,Agege,11/25/2023,1855,8,SO90081,Debit card,20
4720,4/27/2025,Spaghetti,Food,F,Ikorodu,12/9/2022,450,2,SO46786,Bank transfer,23
1863,5/18/2025,Dano Milk,Dairy,F,Iganmu,12/28/2023,120,8,SO24585,Debit card,80
3862,5/25/2025,Hand Sanitizer,Personal Care,M,Fagba,5/6/2024,1843,9,SO61218,Cash Payment,73
1838,5/16/2025,Salt,Food,F,Mafoluku,5/18/2023,500,4,SO62578,Cash Payment,56
4694,3/27/2025,Shea Butter,Personal Care,M,Lagos Island,4/3/2024,1855,10,SO52291,Debit card,54
3468,4/13/2025,Pen (Pack of 5),Stationery,F,Lakowe,5/27/2023,2489,1,SO89856,Bank transfer,25
4872,1/5/2025,Spaghetti,Food,M,Badore,1/11/2024,450,4,SO84685,Cash Payment,70
4626,4/19/2025,Always Sanitary Pad,Toiletries,F,Fadeyi,6/7/2022,950,6,SO56688,Cash Payment,80
2278,2/8/2025,Semovita,Food,M,Ikeja,11/4/2022,3400,4,SO70433,Debit card,47
4758,1/27/2025,Local Broom,Cleaning,M,Lakowe,8/30/2022,1579,8,SO54160,Bank transfer,38
3003,5/13/2025,Morning Fresh Dishwash,Cleaning,F,Oshodi,7/15/2022,1451,1,SO87309,Cash Payment,25
4683,2/19/2025,Notebook (60 leaves),Stationery,F,Iganmu,10/18/2024,1769,6,SO91524,Bank transfer,24
